transactID,account,currency,transactType,amount,fee,transactStatus,address,tx,text,transactTime,walletBalance,timestamp
c4dfb513-c7ac-b803-a5a5-961104119f98,7696,XBt,RealisedPNL,5334,0,Completed,XBTUSD,13abcd71-9fe9-0406-acaa-d6f7ea9d2a0a,,2020-04-16T12:00:00.000Z,2422777,2020-04-16T12:00:00.081Z
ebbcaa5d-9866-e66c-63d3-2c3f1d3d7ae6,7696,XBt,RealisedPNL,8379,0,Completed,XBTUSD,db9b7618-a2d3-3790-6e99-5b248040ad6a,,2020-04-15T12:00:00.000Z,2417443,2020-04-15T12:00:00.073Z
48854274-c070-3bf8-9be0-c74167b1a676,7696,XBt,RealisedPNL,-1222,0,Completed,XBTUSD,b33977d9-2502-0595-69d9-b96966a7f1c0,,2020-04-14T12:00:00.000Z,2409064,2020-04-14T12:00:00.049Z
30dd490a-483f-48b0-40b3-55d361954de1,7696,XBt,RealisedPNL,-1307,0,Completed,XBTUSD,5da35e8c-977e-b08f-0e06-5e3e25db9cc5,,2020-04-13T12:00:00.000Z,2410286,2020-04-13T12:00:00.081Z
1ab36de9-2124-4248-8181-bf463cc81a9d,7696,XBt,RealisedPNL,-1396,0,Completed,XBTUSD,cd79cbb5-ce43-d1c9-d4a5-45bddfdc25e3,,2020-04-12T12:00:00.000Z,2411593,2020-04-12T12:00:00.081Z
5112e42d-1b19-b618-783f-899c65ac2152,7696,XBt,RealisedPNL,1,0,Completed,XBTUSD,56d78a5a-a4ef-84ef-64f6-36b01199422d,,2020-04-11T12:00:00.000Z,2412989,2020-04-11T12:00:00.081Z
8c3a2540-e4cc-7e94-546f-ddeb86fa6861,7696,XBt,RealisedPNL,578,0,Completed,XBTUSD,3229e911-9491-ebc0-9001-7d5afc0418da,,2020-04-10T12:00:00.000Z,2412988,2020-04-10T12:00:00.081Z
d3e210c6-bfa5-2e6e-fc43-988046547f7c,7696,XBt,RealisedPNL,-92,0,Completed,XBTUSD,63965f1b-9320-06b1-3e89-e60a52e0323c,,2020-04-09T12:00:00.000Z,2412410,2020-04-09T12:00:00.081Z
62807784-2f1e-9069-f36b-c9963a36fd23,7696,XBt,RealisedPNL,436,0,Completed,XBTUSD,7c00fc67-4e38-32a8-82ec-2a5716841bbf,,2020-04-08T12:00:00.000Z,2412502,2020-04-08T12:00:00.081Z
559f1e7d-142e-06b8-030a-0a2198ffe994,7696,XBt,RealisedPNL,669,0,Completed,XBTUSD,57083e11-cd87-ec08-5a80-86726cddfe5d,,2020-04-07T12:00:00.000Z,2412066,2020-04-07T12:00:00.020Z
37f9776c-851c-478d-038c-4e1fc59ab006,7696,XBt,RealisedPNL,1153,0,Completed,XBTUSD,a8d9da18-9f37-5425-7817-799dc734afbb,,2020-04-06T12:00:00.000Z,2411397,2020-04-06T12:00:00.020Z
345ffda0-1c36-0e9c-e6aa-8e3cbc5a460e,7696,XBt,RealisedPNL,-45,0,Completed,XBTUSD,e3f13635-4ecf-33bc-cf5e-effea073306a,,2020-04-05T12:00:00.000Z,2410244,2020-04-05T12:00:00.070Z
83362128-020f-5637-994b-e928ef79c8f6,7696,XBt,RealisedPNL,25,0,Completed,XBTUSD,f9298711-6f76-8d3c-3768-b82fb7bba034,,2020-04-04T12:00:00.000Z,2410289,2020-04-04T12:00:00.062Z
e7bea7ce-c2fa-b522-0e9d-d0803f2de4e8,7696,XBt,RealisedPNL,-45,0,Completed,XBTUSD,5218d240-803f-2e07-aede-6ff6d03b9387,,2020-04-03T12:00:00.000Z,2410264,2020-04-03T12:00:00.070Z
debac8c9-9e1e-f59a-b3f8-50d058b239c8,7696,XBt,RealisedPNL,-47,0,Completed,XBTUSD,643c9d06-ec6c-cc3d-56a2-671cca5c1bb9,,2020-04-02T12:00:00.000Z,2410309,2020-04-02T12:00:00.026Z
8cec1d8b-6b71-0ce3-68f4-652ea6ef8157,7696,XBt,RealisedPNL,-47,0,Completed,XBTUSD,4d953294-ddbc-334f-119c-847f2f9fd1b9,,2020-04-01T12:00:00.000Z,2410356,2020-04-01T12:00:00.094Z
111228c2-af54-5f92-a655-7de6223fd62b,7696,XBt,RealisedPNL,342,0,Completed,XBTUSD,5a18a784-763c-de74-902f-e2199b4d9fff,,2020-03-31T12:00:00.000Z,2410403,2020-03-31T12:00:00.022Z
6919daed-eacf-2aa6-1afc-664d3a1d927c,7696,XBt,RealisedPNL,-117,0,Completed,XBTUSD,ce012b16-f017-98b2-7f1b-d9cc4358bf79,,2020-03-30T12:00:00.000Z,2410061,2020-03-30T12:00:00.003Z
32a051f6-e7ca-1225-2fbe-55df6a80c67e,7696,XBt,RealisedPNL,-1288,0,Completed,XBTUSD,aeba4005-3c25-9f9d-063e-2d191a105ffc,,2020-03-26T12:00:00.000Z,2410178,2020-03-26T12:00:00.014Z
64e91be1-4a81-07c6-3ae3-daa7a2011fe8,7696,XBt,RealisedPNL,-246,0,Completed,XBTUSD,23968621-a99e-2f61-0cf4-305f53b78241,,2020-03-10T12:00:00.000Z,2411466,2020-03-10T12:00:00.071Z
8f571c5c-3f77-488c-bc95-7d3d805367d7,7696,XBt,RealisedPNL,-22135465,0,Completed,XBTUSD,941a52d8-92ec-d8ef-ece0-9e59b9121a29,,2020-03-09T12:00:00.000Z,2411712,2020-03-09T12:00:00.074Z
90b295a3-183b-9431-8b38-fbf1abbdea8b,7696,XBt,Deposit,2412483,,Completed,,,,2020-03-09T02:24:24.586Z,24547177,2020-03-09T02:24:24.586Z
fc289925-9ebe-d1b3-a1d0-ee65aa6c0d14,7696,XBt,RealisedPNL,167368,0,Completed,XBTUSD,e2255d76-3aa7-234b-8728-20c41ec2829b,,2020-03-08T12:00:00.000Z,22134694,2020-03-08T12:00:00.000Z
4a1192c3-1cbd-129e-7fc5-b463a0a5ff7d,7696,XBt,RealisedPNL,-710907,0,Completed,XBTUSD,bf44cb4a-5bf7-d6ed-5141-f61640d31051,,2020-03-07T12:00:00.000Z,21967326,2020-03-07T12:00:00.000Z
a074c38d-6558-bfec-985d-4edac7e78aef,7696,XBt,RealisedPNL,-2450151,0,Completed,XBTUSD,8ea56831-3994-f4e7-4815-f27e367f1ab4,,2020-03-06T12:00:00.000Z,22678233,2020-03-06T12:00:00.000Z
cd9b171f-17c6-b6b9-fa5b-2f9d88500951,7696,XBt,RealisedPNL,-140756,0,Completed,XBTUSD,3540d5fa-6d92-9317-b2a1-cae8d75b2628,,2020-03-05T12:00:00.000Z,25128384,2020-03-05T12:00:00.065Z
963728d0-e58f-bc51-d4a4-88bbc5a1e398,7696,XBt,RealisedPNL,317,0,Completed,XBTUSD,853dc193-0acf-68b7-0580-010d6d98df4c,,2020-03-04T12:00:00.000Z,25269140,2020-03-04T12:00:00.009Z
ed3e0852-7fb1-1fa3-f842-fd8540eec9a0,7696,XBt,RealisedPNL,21377,0,Completed,XBTUSD,ee4d4381-0b72-e60f-d7ba-412e824ca191,,2020-03-03T12:00:00.000Z,25268823,2020-03-03T12:00:00.035Z
e2f35f64-460c-21c6-dc3c-270c1f30c35b,7696,XBt,RealisedPNL,-3155,0,Completed,XBTUSD,36c22c3d-e7a3-fefd-8797-af2f34710e8e,,2020-03-02T12:00:00.000Z,25247446,2020-03-02T12:00:00.090Z
2b2f37bf-27ac-18dd-2483-b59a8802f5c0,7696,XBt,RealisedPNL,-17513,0,Completed,XBTUSD,124198e5-5b4e-3a06-4f70-4eaf35c881ca,,2020-02-25T12:00:00.000Z,25250601,2020-02-25T12:00:00.077Z
b0d7dff0-49a0-0990-0d48-91ab163eb93f,7696,XBt,RealisedPNL,-605564,0,Completed,XBTUSD,e833965c-5ee8-c9cd-a15f-abab2228380d,,2020-02-24T12:00:00.000Z,25268114,2020-02-24T12:00:00.069Z
c9b4991a-83a5-216e-97bc-8acaa566b9f0,7696,XBt,RealisedPNL,134247,0,Completed,XBTUSD,dc1b63dd-c120-41e5-f709-8b142fb0561e,,2020-02-23T12:00:00.000Z,25873678,2020-02-23T12:00:00.052Z
c6025283-f541-fd0d-539b-d9560d4ee5b6,7696,XBt,RealisedPNL,275808,0,Completed,XBTUSD,2fe4a4c4-9d6e-9956-bcbd-ae0321d13893,,2020-02-22T12:00:00.000Z,25739431,2020-02-22T12:00:00.051Z
98fe04d1-2248-0b69-8d1c-6bbbe08d244a,7696,XBt,RealisedPNL,-232387,0,Completed,XBTUSD,82533633-eca6-d6c9-afc8-a94588be2c14,,2020-02-21T12:00:00.000Z,25463623,2020-02-21T12:00:00.051Z
6d973312-a147-008b-e791-440ddcd54dff,7696,XBt,RealisedPNL,-555314,0,Completed,XBTUSD,c9befe8b-2ec2-059a-c676-054b3577efeb,,2019-10-11T12:00:00.000Z,25696010,2019-10-11T12:00:00.026Z
3ac34465-bff9-0dd8-4e7b-7426f820747f,7696,XBt,RealisedPNL,-2411685,0,Completed,XBTUSD,74dc66c9-4dd0-4a28-9c62-f697f6b1a0ca,,2019-08-19T12:00:00.000Z,26251324,2019-08-19T12:00:00.369Z
85a3d408-46b5-3831-c9f6-f3b499466e03,7696,XBt,RealisedPNL,5054032,0,Completed,ETHUSD,bc1cd449-886d-e004-6472-86295535b66a,,2019-06-26T12:00:00.000Z,28663009,2019-06-26T12:00:00.391Z
4e3d929e-10ad-b88d-d685-ebf968865401,7696,XBt,RealisedPNL,1981,0,Completed,XBTUSD,1a78d263-96dd-7f46-dc63-66929c999a93,,2019-06-25T12:00:00.000Z,23608977,2019-06-25T12:00:00.354Z
c182d6f7-31d1-f010-39e9-3e7e44b1fcb0,7696,XBt,RealisedPNL,-12291,0,Completed,ETHUSD,1a78d263-96dd-7f46-dc63-66929c999a93,,2019-06-25T12:00:00.000Z,23606996,2019-06-25T12:00:00.354Z
491c880e-1bfa-58f7-3492-4afbf12ce03c,7696,XBt,RealisedPNL,-198465,0,Completed,ETHUSD,88f79578-0099-12af-fc13-6732c65001ff,,2019-06-24T12:00:00.000Z,23619287,2019-06-24T12:00:00.350Z
1bbdbf59-c889-ed9f-70f2-d51ad788942b,7696,XBt,RealisedPNL,-167601,0,Completed,ETHUSD,330816da-50af-b6f4-40ab-ab3926342e61,,2019-06-23T12:00:00.000Z,23817752,2019-06-23T12:00:00.304Z
6f219dca-8ff0-ed8d-de4f-80f872eb8f3c,7696,XBt,RealisedPNL,-138760,0,Completed,ETHUSD,f54f318b-d62e-caca-d63c-5e1bbd93f38b,,2019-06-22T12:00:00.000Z,23985353,2019-06-22T12:00:00.304Z
928b9fa2-3cc8-847f-1521-e0e88f4bcecb,7696,XBt,RealisedPNL,-4994,0,Completed,ETHUSD,a6fc2a4f-a76a-bb55-9443-5b868bb3af7b,,2019-06-21T12:00:00.000Z,24124113,2019-06-21T12:00:00.317Z
d4dd383a-c471-a880-2d62-bf654f1bea73,7696,XBt,RealisedPNL,16341,0,Completed,ETHUSD,f39f4b05-5471-b17b-2e8e-954e8021e350,,2019-06-20T12:00:00.000Z,24129107,2019-06-20T12:00:00.308Z
bfd179d6-51ce-8d93-ebd8-d14d1a44f5cd,7696,XBt,RealisedPNL,-1738,0,Completed,XBTUSD,827cff0b-90b0-ce60-32af-429b1e9cad04,,2019-06-19T12:00:00.000Z,24112766,2019-06-19T12:00:00.303Z
7cbcd413-aae9-c284-e4b4-c19e6d1f0cf8,7696,XBt,RealisedPNL,-116654,0,Completed,ETHUSD,827cff0b-90b0-ce60-32af-429b1e9cad04,,2019-06-19T12:00:00.000Z,24114504,2019-06-19T12:00:00.303Z
293e63b0-92d9-fc1c-b2fa-dc06613f96a0,7696,XBt,RealisedPNL,-265175444,0,Completed,XBTUSD,6d8ee221-6674-e04e-fe6a-fd6c58034330,,2019-06-18T12:00:00.000Z,24231158,2019-06-18T12:00:00.309Z
103a89f2-1eb5-388c-52dd-c88b5ec72124,7696,XBt,RealisedPNL,-189677,0,Completed,ETHUSD,6d8ee221-6674-e04e-fe6a-fd6c58034330,,2019-06-18T12:00:00.000Z,289406602,2019-06-18T12:00:00.309Z
3df57f4f-fb75-1f4f-cbc3-8f10d7d14967,7696,XBt,RealisedPNL,-3774389,0,Completed,XBTUSD,5e12df63-bc9b-537f-cb17-6121361c9c88,,2019-06-17T12:00:00.000Z,289596279,2019-06-17T12:00:00.283Z
85f252ef-5c40-555a-5c87-dd636d869a78,7696,XBt,RealisedPNL,-170053,0,Completed,ETHUSD,5e12df63-bc9b-537f-cb17-6121361c9c88,,2019-06-17T12:00:00.000Z,293370668,2019-06-17T12:00:00.283Z
d562b793-0a3b-38cf-454a-4bd1c723a77c,7696,XBt,RealisedPNL,-3846900,0,Completed,XBTUSD,09f0584b-bb86-f7b4-5d7e-cf531110fc35,,2019-06-16T12:00:00.000Z,293540721,2019-06-16T12:00:00.330Z
66057142-34bd-d9f6-bb59-7b746760b281,7696,XBt,RealisedPNL,-2497,0,Completed,ETHUSD,09f0584b-bb86-f7b4-5d7e-cf531110fc35,,2019-06-16T12:00:00.000Z,297387621,2019-06-16T12:00:00.330Z
4038629a-203e-abeb-7339-39300077525c,7696,XBt,RealisedPNL,-1435052,0,Completed,XBTUSD,e5e4c698-8844-7a4e-5ed9-382632b43d59,,2019-06-15T12:00:00.000Z,297390118,2019-06-15T12:00:00.325Z
6b6ea559-b0df-cf04-5325-799b609957d7,7696,XBt,RealisedPNL,-144977,0,Completed,ETHUSD,e5e4c698-8844-7a4e-5ed9-382632b43d59,,2019-06-15T12:00:00.000Z,298825170,2019-06-15T12:00:00.325Z
864bcc21-e46a-2ac4-fed3-4a28bbd00295,7696,XBt,RealisedPNL,-292597,0,Completed,XBTUSD,a2b061a4-72bd-6c74-2390-06ddf8d02249,,2019-06-14T12:00:00.000Z,298970147,2019-06-14T12:00:00.350Z
5cce5dee-c9e4-543c-7dad-ea84e6a30246,7696,XBt,RealisedPNL,-61438,0,Completed,ETHUSD,a2b061a4-72bd-6c74-2390-06ddf8d02249,,2019-06-14T12:00:00.000Z,299262744,2019-06-14T12:00:00.350Z
3b02f987-9bec-8329-0c53-6f03bc7cf2ef,7696,XBt,RealisedPNL,-415226,0,Completed,XBTUSD,6edabef5-605e-eacb-fef9-99cd4badc8d6,,2019-06-13T12:00:00.000Z,299324182,2019-06-13T12:00:00.329Z
0a5c3c3c-498d-03b1-1736-356cfe579795,7696,XBt,RealisedPNL,-116625,0,Completed,ETHUSD,6edabef5-605e-eacb-fef9-99cd4badc8d6,,2019-06-13T12:00:00.000Z,299739408,2019-06-13T12:00:00.329Z
856814f8-d30e-cc07-a570-9d7ea255cb42,7696,XBt,RealisedPNL,-2411106,0,Completed,XBTUSD,d147bb43-35d1-1732-49f2-a4a145e685a8,,2019-06-12T12:00:00.000Z,299856033,2019-06-12T12:00:00.272Z
78429a0b-6699-ebd0-21e6-eee6711a770d,7696,XBt,RealisedPNL,-159567,0,Completed,ETHUSD,d147bb43-35d1-1732-49f2-a4a145e685a8,,2019-06-12T12:00:00.000Z,302267139,2019-06-12T12:00:00.272Z
5fa2d0b7-98dd-6982-18fc-c1f45c94b93c,7696,XBt,RealisedPNL,-58585,0,Completed,XBTUSD,07f426da-075f-a025-36df-afe9f99e005e,,2019-06-11T12:00:00.000Z,302426706,2019-06-11T12:00:00.383Z
d5246342-82ec-3303-bd7e-5e25058a5c35,7696,XBt,RealisedPNL,-170150,0,Completed,ETHUSD,07f426da-075f-a025-36df-afe9f99e005e,,2019-06-11T12:00:00.000Z,302485291,2019-06-11T12:00:00.383Z
0e4101b3-0e3d-d54d-3efa-5721243897c8,7696,XBt,RealisedPNL,746407,0,Completed,XBTUSD,17150406-7727-06d1-fbe4-da1e463b53bd,,2019-06-10T12:00:00.000Z,302655441,2019-06-10T12:00:00.294Z
3a268e5d-000c-8d69-80ca-9bcf4b4b1d92,7696,XBt,RealisedPNL,-162132,0,Completed,ETHUSD,17150406-7727-06d1-fbe4-da1e463b53bd,,2019-06-10T12:00:00.000Z,301909034,2019-06-10T12:00:00.294Z
012ed955-abb7-c28a-1234-ff391264dd87,7696,XBt,RealisedPNL,-2744338,0,Completed,XBTUSD,98fa39eb-d6f7-95ed-b33b-cdc602de1a60,,2019-06-09T12:00:00.000Z,302071166,2019-06-09T12:00:00.287Z
0cc19ac5-62e0-f4d0-a51f-8b63313fe279,7696,XBt,RealisedPNL,-101736,0,Completed,ETHUSD,98fa39eb-d6f7-95ed-b33b-cdc602de1a60,,2019-06-09T12:00:00.000Z,304815504,2019-06-09T12:00:00.287Z
6e2d6f68-c08a-a795-7ae8-688c3b28136b,7696,XBt,RealisedPNL,-3926519,0,Completed,XBTUSD,bd7e7661-d38d-cec6-bf26-78a1a47c5d2a,,2019-06-08T12:00:00.000Z,304917240,2019-06-08T12:00:00.306Z
87409cfb-e724-1458-e9c3-23eef2f80a8e,7696,XBt,RealisedPNL,-112435,0,Completed,ETHUSD,bd7e7661-d38d-cec6-bf26-78a1a47c5d2a,,2019-06-08T12:00:00.000Z,308843759,2019-06-08T12:00:00.306Z
a1798838-2b30-e410-d8f0-684dba602f49,7696,XBt,RealisedPNL,2368787,0,Completed,XBTUSD,c66b4edb-f9d8-cf0c-6901-9d2c68629fa3,,2019-06-07T12:00:00.000Z,308956194,2019-06-07T12:00:00.315Z
deb4f5e5-db5e-5b4d-1db8-0b6c1d9126ac,7696,XBt,RealisedPNL,-170220,0,Completed,ETHUSD,c66b4edb-f9d8-cf0c-6901-9d2c68629fa3,,2019-06-07T12:00:00.000Z,306587407,2019-06-07T12:00:00.315Z
b563e8bd-07ca-f0d1-9227-90861d817da7,7696,XBt,RealisedPNL,3711008,0,Completed,XBTUSD,ddf1e4dd-7c2d-7f4f-2e61-4288defeea2f,,2019-06-06T12:00:00.000Z,306757627,2019-06-06T12:00:00.283Z
0fb896d6-d9c4-2b71-5d0c-af1321819ec2,7696,XBt,RealisedPNL,-171450,0,Completed,ETHUSD,ddf1e4dd-7c2d-7f4f-2e61-4288defeea2f,,2019-06-06T12:00:00.000Z,303046619,2019-06-06T12:00:00.283Z
040eaa91-1db6-6e9a-e9da-4989d4500eb6,7696,XBt,RealisedPNL,492080,0,Completed,XBTUSD,b6eb1b9e-3671-3055-9d65-e04928ceee7c,,2019-06-05T12:00:00.000Z,303218069,2019-06-05T12:00:00.308Z
8d505f21-f8ef-459d-9fe3-206498ddd769,7696,XBt,RealisedPNL,-168121,0,Completed,ETHUSD,b6eb1b9e-3671-3055-9d65-e04928ceee7c,,2019-06-05T12:00:00.000Z,302725989,2019-06-05T12:00:00.308Z
a0b3a65e-db1f-6c3a-c607-b0eba09a24cc,7696,XBt,RealisedPNL,-1962097,0,Completed,XBTUSD,6aea3a48-7377-41a0-5206-67736f86a59f,,2019-06-04T12:00:00.000Z,302894110,2019-06-04T12:00:00.311Z
c2414d5c-bfd8-c444-bf07-75a838e1c70e,7696,XBt,RealisedPNL,-178262,0,Completed,ETHUSD,6aea3a48-7377-41a0-5206-67736f86a59f,,2019-06-04T12:00:00.000Z,304856207,2019-06-04T12:00:00.311Z
998c1ef2-a4cc-875f-ddf1-f3a6443b8e5f,7696,XBt,RealisedPNL,-1376176,0,Completed,XBTUSD,cdeb8bcc-f0c9-b783-c3fb-71696636a619,,2019-06-03T12:00:00.000Z,305034469,2019-06-03T12:00:00.297Z
f9c2b0b1-fb2a-caf5-fd45-15d4de184357,7696,XBt,RealisedPNL,-186665,0,Completed,ETHUSD,cdeb8bcc-f0c9-b783-c3fb-71696636a619,,2019-06-03T12:00:00.000Z,306410645,2019-06-03T12:00:00.297Z
93db1a99-58fc-3691-ce27-8345af09a584,7696,XBt,RealisedPNL,-75758,0,Completed,XBTUSD,6a836d5a-f725-6789-488b-417eed402ba6,,2019-06-02T12:00:00.000Z,306597310,2019-06-02T12:00:00.239Z
10558bf3-ed05-da64-6dbf-cc86b0a19042,7696,XBt,RealisedPNL,-142097,0,Completed,ETHUSD,6a836d5a-f725-6789-488b-417eed402ba6,,2019-06-02T12:00:00.000Z,306673068,2019-06-02T12:00:00.239Z
9c29baec-cbb2-2635-dd6c-20b22ba41b2d,7696,XBt,RealisedPNL,3879188,0,Completed,XBTUSD,8ad9644b-a7bd-bf9d-ef29-de4dc7a80a29,,2019-06-01T12:00:00.000Z,306815165,2019-06-01T12:00:00.254Z
99efed3d-beb6-3621-2e51-1522912459dd,7696,XBt,RealisedPNL,-166812,0,Completed,ETHUSD,8ad9644b-a7bd-bf9d-ef29-de4dc7a80a29,,2019-06-01T12:00:00.000Z,302935977,2019-06-01T12:00:00.254Z
80b84059-61d6-12ba-fcb6-baa3a1514030,7696,XBt,RealisedPNL,2721148,0,Completed,XBTUSD,6980d7ef-3dfc-dc53-54a4-87ac8797ade2,,2019-05-31T12:00:00.000Z,303102789,2019-05-31T12:00:00.241Z
d086ac76-892a-c6ce-d7e5-2772dea8a336,7696,XBt,RealisedPNL,-76622,0,Completed,ETHUSD,6980d7ef-3dfc-dc53-54a4-87ac8797ade2,,2019-05-31T12:00:00.000Z,300381641,2019-05-31T12:00:00.241Z
edb0b3ef-2e3b-d015-f842-8779c1cdadd4,7696,XBt,RealisedPNL,2187989,0,Completed,XBTUSD,0a6c65b8-02c5-2683-4c3a-9a92dc35250b,,2019-05-30T12:00:00.000Z,300458263,2019-05-30T12:00:00.229Z
c2faa0f3-22a8-7613-7f1b-d4e4de7fee25,7696,XBt,RealisedPNL,113796,0,Completed,ETHUSD,0a6c65b8-02c5-2683-4c3a-9a92dc35250b,,2019-05-30T12:00:00.000Z,298270274,2019-05-30T12:00:00.229Z
cb8eb2fc-7827-91c7-b84c-04f9575437d3,7696,XBt,RealisedPNL,-349551,0,Completed,XBTUSD,84054eac-c9f1-ffdd-5386-c9de58eeabed,,2019-05-29T12:00:00.000Z,298156478,2019-05-29T12:00:00.241Z
5fe31845-ec48-3158-3390-13e3f7158a04,7696,XBt,RealisedPNL,-2280,0,Completed,ETHUSD,84054eac-c9f1-ffdd-5386-c9de58eeabed,,2019-05-29T12:00:00.000Z,298506029,2019-05-29T12:00:00.241Z
57a72b13-4821-a429-7644-145f04b2b156,7696,XBt,RealisedPNL,-2558380,0,Completed,XBTUSD,294c496a-a322-e5ce-db79-e1e7f3fffe1f,,2019-05-28T12:00:00.000Z,298508309,2019-05-28T12:00:00.250Z
457b93bf-d593-406e-6b92-51a40a2c6a33,7696,XBt,RealisedPNL,107907,0,Completed,ETHUSD,294c496a-a322-e5ce-db79-e1e7f3fffe1f,,2019-05-28T12:00:00.000Z,301066689,2019-05-28T12:00:00.250Z
1166edba-87ab-7d41-38a0-b7959c90007d,7696,XBt,RealisedPNL,685489,0,Completed,XBTUSD,cbb15444-b123-e578-25be-788c5d936a61,,2019-05-27T12:00:00.000Z,300958782,2019-05-27T12:00:00.237Z
bbbb59d1-97e7-f330-bfdc-c3394b75987c,7696,XBt,RealisedPNL,-30166,0,Completed,ETHUSD,cbb15444-b123-e578-25be-788c5d936a61,,2019-05-27T12:00:00.000Z,300273293,2019-05-27T12:00:00.237Z
93af461c-9a2f-3c59-592c-8f69e33efded,7696,XBt,RealisedPNL,-45309,0,Completed,XBTUSD,7ec6cd4a-029f-cb52-2473-754fecfeb195,,2019-05-26T12:00:00.000Z,300303459,2019-05-26T12:00:00.258Z
4e4d9ee2-52a3-bf1b-db8a-2d514b731cab,7696,XBt,RealisedPNL,49322,0,Completed,ETHUSD,7ec6cd4a-029f-cb52-2473-754fecfeb195,,2019-05-26T12:00:00.000Z,300348768,2019-05-26T12:00:00.258Z
f371df07-5b39-6e1e-bced-8f5f80c2d1b2,7696,XBt,RealisedPNL,-842205,0,Completed,XBTUSD,9a8f656c-4a35-d455-910a-19b1f301abe3,,2019-05-25T12:00:00.000Z,300299446,2019-05-25T12:00:00.283Z
e9f9ce9c-eae5-c6b2-c319-aa0b169e93cd,7696,XBt,RealisedPNL,45827,0,Completed,ETHUSD,9a8f656c-4a35-d455-910a-19b1f301abe3,,2019-05-25T12:00:00.000Z,301141651,2019-05-25T12:00:00.283Z
305aee85-dc88-6205-8505-bfa0273d6061,7696,XBt,RealisedPNL,2653987,0,Completed,XBTUSD,bbf42b15-5bc8-9743-a7c1-e0b437650056,,2019-05-24T12:00:00.000Z,301095824,2019-05-24T12:00:00.248Z
e83362e3-bcdb-6ae1-0121-be94aad21661,7696,XBt,RealisedPNL,-56191,0,Completed,ETHUSD,bbf42b15-5bc8-9743-a7c1-e0b437650056,,2019-05-24T12:00:00.000Z,298441837,2019-05-24T12:00:00.248Z
eac0c02c-c562-dcd9-8cf0-7a34e08eefa0,7696,XBt,RealisedPNL,1309098,0,Completed,XBTUSD,f70e1648-aa5e-d10d-3c15-6363c024667b,,2019-05-23T12:00:00.000Z,298498028,2019-05-23T12:00:00.253Z
b0936943-8853-b0df-1073-36e5f16b54e1,7696,XBt,RealisedPNL,174368,0,Completed,ETHUSD,f70e1648-aa5e-d10d-3c15-6363c024667b,,2019-05-23T12:00:00.000Z,297188930,2019-05-23T12:00:00.253Z
09086e89-ac2b-a046-f5af-26458e066de4,7696,XBt,RealisedPNL,-911894,0,Completed,XBTUSD,4fdb4dc7-e357-8b49-2cc5-70cae3bd6c31,,2019-05-22T12:00:00.000Z,297014562,2019-05-22T12:00:00.280Z
5edc3de8-21b7-1ebd-d67c-4ff42cb9150f,7696,XBt,RealisedPNL,177586,0,Completed,ETHUSD,4fdb4dc7-e357-8b49-2cc5-70cae3bd6c31,,2019-05-22T12:00:00.000Z,297926456,2019-05-22T12:00:00.280Z
ecb5c5cb-1684-0976-d77c-a3ec77f17001,7696,XBt,RealisedPNL,-3996533,0,Completed,XBTUSD,3379f080-fb06-d666-baf1-82d60a685455,,2019-05-21T12:00:00.000Z,297748870,2019-05-21T12:00:00.246Z
aed26fbe-0178-ac90-2d00-f881067d5420,7696,XBt,RealisedPNL,173840,0,Completed,ETHUSD,3379f080-fb06-d666-baf1-82d60a685455,,2019-05-21T12:00:00.000Z,301745403,2019-05-21T12:00:00.246Z
7b162310-a5ce-1ac3-bcb7-c4ae810b725c,7696,XBt,RealisedPNL,-2643326,0,Completed,XBTUSD,f5c89f89-2fdc-6eec-e1df-bf26c9b8b6d9,,2019-05-20T12:00:00.000Z,301571563,2019-05-20T12:00:00.273Z
104b4824-e014-85d3-9eda-04a61b8bf5ce,7696,XBt,RealisedPNL,-102603,0,Completed,ETHUSD,f5c89f89-2fdc-6eec-e1df-bf26c9b8b6d9,,2019-05-20T12:00:00.000Z,304214889,2019-05-20T12:00:00.273Z
4865a0a3-c57c-259e-61f7-7a0994f640dc,7696,XBt,RealisedPNL,4078060,0,Completed,XBTUSD,5561b429-d5de-7de2-4bfb-cb4ca346062f,,2019-05-19T12:00:00.000Z,304317492,2019-05-19T12:00:00.268Z
342da473-a771-aabf-9a3a-f57d578b9be5,7696,XBt,RealisedPNL,21871,0,Completed,ETHUSD,5561b429-d5de-7de2-4bfb-cb4ca346062f,,2019-05-19T12:00:00.000Z,300239432,2019-05-19T12:00:00.268Z
dc208e7a-9c88-e530-c661-0f2365d7bcec,7696,XBt,RealisedPNL,4033468,0,Completed,XBTUSD,c22ae094-8991-352f-8efc-b88058e81966,,2019-05-18T12:00:00.000Z,300217561,2019-05-18T12:00:00.334Z
b45e675c-2bfe-8e01-7249-5eb76f656e16,7696,XBt,RealisedPNL,109387,0,Completed,ETHUSD,c22ae094-8991-352f-8efc-b88058e81966,,2019-05-18T12:00:00.000Z,296184093,2019-05-18T12:00:00.334Z
894ddfff-12e9-4ecc-ebd6-543c73abb471,7696,XBt,RealisedPNL,2876641,0,Completed,XBTUSD,7c1e46b6-3b87-7f5a-cf6c-e9f4d4bf9db6,,2019-05-17T12:00:00.000Z,296074706,2019-05-17T12:00:00.262Z
